BattleType,ARandomTot,DRandomTot,EndingTot,Outcome,AWon,Supplies,AGenRank,AGenARBonus,AGenArmorBonus,AGenWeaponBonus,AGenFollowerBonus,AGenBannerBonus,AGenTrinketBonus,AAdvancedCombatDeck,ABeginARUnitBonus,ABeginMeleeBonus,ABeginRangedBonus,ABeginCavalryBonus,ABeginSoldiers,AEndARUnitBonus,AEndMeleeBonus,AEndRangedBonus,AEndCavalryBonus,AEndSoldiers,ARebelRivermenMercenaries,ARebelRangerOfForest,ARebelCourierRiders,ARebelMountainMen,ARebelAxemenOfVale,ARebelValeCavalry,ARebelLightWoodmen,ARebelWoodsmenArchers,ARebelRidersOfWood,ALightWoodmen,AGuardOfBeladimir,ABeladimirSpearmen,AWoodsmenArchers,AArchersOfBeladimir,ACoastalGuards,ARidersOfWood,ABeladimirCavalry,APlainsCavalry,AMountainMen,ALerastirShieldbearers,ALerastirSpears,APikesOfLerastir,AAxemenOfVale,ABowmenOfLerastir,ACrossbowmenOfSouth,AValeCavalry,ATerritoryGuardsmen,ALerastirPalaceCavalry,AShieldmaidensOfNorth,AMenoriadSpearmen,AAxemenOfWastes,AMenoriadArchers,ARangersOfForest,ACourierRiders,AMenoriadCavalry,ARoyalCavalry,AHuntersOfNorth,ARivermenMercenaries,ATotUnits,ATotReinforcements,AUpgrades,AUnitCas,ASoldierCas,AEndGenState,ATreasureReceived,AFaction,AShips,ARams,ASiegeTowers,ACatapults,DGenRank,DGenTotARBonus,DGenArmorBonus,DGenWeaponBonus,DGenFollowerBonus,DGenBannerBonus,DGenTinketBonus,DAdvancedCombatDeck,DBeginARUnitBonus,DBeginMeleeBonus,DBeginRangedBonus,DBeginCavalryBonus,DBeginSoldiers,DEndARUnitBonus,DEndMeleeBonus,DEndRangedBonus,DEndCavalryBonus,DEndSoldiers,DRebelRivermenMercenaries,DRebelRangerOfForest,DRebelCourierRiders,DRebelMountainMen,DRebelAxemenOfVale,DRebelValeCavalry,DLightWoodmen,DRebelWoodsmenArchers,DRebelRidersOfWood,DLightWoodmen,DGuardOfBeladimir,DBeladimirSpearmen,DWoodsmenArchers,DArchersOfBeladimir,DCoastalGuard,DRidersOfWood,DBeladimirCavalry,DPlainsCavalry,DMountainMen,DLerastirShieldbearers,DLerastirSpearmen,DPikesOfLerastir,DAxemenOfVale,DBowmenOfLerastir,DCrossbowmenOfSouth,DValeCavalry,DTerritoryGuardsmen,DLerastirPalaceCavalry,DShieldmaidensOfNorth,DMenoriadSpearmen,DAxemenOfWastes,DMenoriadArchers,DRangerOfForest,DCourierRiders,DMenoriadCavalry,DRoyalCavalry,DHuntersOfNorth,DRivermenMercenaries,DTotUnits,DTotReinforcements,DUpgrades,DUnitCas,DSoldierCas,DEndGenState,DTreasureReceived,DFaction,DShips,DTownLevel
Siege,54,59,-6,Close Defeat,0,9,10,1,0,0,0,1,0,1,79,30,20,29,28,55,20,16,19,17,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,11,Unharmed,1,Rebel,None,3,5,1,4,2,0,0,0,1,1,1,79,33,16,30,36,56,25,16,15,29,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,7,Unharmed,1,Beladimir,None,Stone Wall w/ Moat
Siege,52,67,52,Decisive Victory,1,5,1,3,0,2,0,1,0,0,110,60,20,30,38,96,50,20,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,5,2,0,6,Unharmed,1,Lerastir,None,4,2,1,3,5,0,2,0,1,2,1,86,29,16,41,37,54,12,12,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,2,2,0,0,11,3,1,1,16,Wounded,1,Menoriad,None,None
Siege,47,41,-93,Crushing Defeat,0,5,5,3,0,1,0,2,0,0,74,25,33,16,20,48,16,16,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,5,4,1,0,11,Unharmed,0,Menoriad,None,3,4,5,8,3,1,0,0,2,0,1,151,61,50,40,68,132,61,31,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,2,0,2,2,2,0,18,5,1,0,7,Unharmed,0,Menoriad,None,None
Siege,59,55,-23,Crushing Defeat,0,7,7,0,0,0,0,0,0,1,105,48,30,27,45,68,22,25,21,28,0,0,0,0,0,0,0,0,0,1,2,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,17,Wounded,0,Beladimir,None,3,4,2,6,3,0,0,1,1,2,0,123,67,22,34,71,98,52,18,28,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,19,2,2,0,6,Unharmed,1,Lerastir,None,Wooden Wall w/ Moat
Siege,56,44,176,Decisive Victory,1,6,9,1,0,0,1,1,0,1,120,17,47,56,63,100,17,33,50,56,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,7,Wounded,1,Beladimir,None,5,1,2,8,1,0,0,0,1,0,1,22,4,14,4,8,22,4,14,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,Unharmed,0,Lerastir,None,Wooden Wall
Siege,60,68,174,Decisive Victory,1,6,7,0,0,0,1,0,0,0,141,44,56,41,71,117,40,42,35,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,3,1,1,3,2,1,19,4,2,0,9,Unharmed,1,Menoriad,None,2,2,3,1,1,0,0,0,1,0,0,45,24,8,13,26,15,4,4,7,13,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,13,Unharmed,1,Beladimir,None,Wooden Wall
Siege,63,45,54,Decisive Victory,1,7,7,2,0,0,0,1,1,0,152,82,32,38,76,136,72,32,32,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,3,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,20,4,3,0,6,Unharmed,0,Lerastir,None,0,0,2,7,1,0,0,0,1,0,0,113,54,35,24,43,68,24,20,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,1,0,1,3,11,5,1,2,22,Unharmed,0,Menoriad,None,Wooden Wall w/ Moat
Siege,63,55,8,Close Victory,1,6,6,2,0,1,0,0,1,1,136,78,36,22,78,88,52,24,12,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,20,3,4,1,19,Unharmed,0,Lerastir,None,5,5,3,3,0,0,0,0,0,0,0,152,78,30,44,71,86,46,20,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,2,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,19,5,3,3,29,Unharmed,0,Lerastir,None,Wooden Wall
Siege,71,62,-21,Crushing Defeat,0,6,7,0,0,0,0,0,0,1,47,20,16,11,30,12,4,4,4,13,0,0,0,0,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,17,Wounded,0,Rebel,None,2,4,1,5,0,0,0,0,0,0,1,70,32,16,22,33,62,28,12,22,29,2,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2,0,4,Wounded,1,Rebel,None,Wooden Wall
Siege,63,56,-13,Valiant Defeat,0,7,3,1,0,0,0,1,0,0,113,53,30,30,56,71,26,21,24,39,0,0,0,0,0,0,0,0,0,4,3,1,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,1,17,Unharmed,1,Beladimir,None,0,4,2,6,1,0,0,0,1,0,0,121,35,47,39,44,111,30,42,39,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,1,2,1,1,12,5,2,0,4,Wounded,0,Menoriad,None,Wooden Wall w/ Moat
Siege,71,54,11,Heroic Victory,1,8,7,2,0,2,0,0,0,0,93,61,12,20,57,82,50,12,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,15,2,1,0,3,Unharmed,1,Lerastir,None,4,1,1,2,0,0,0,1,0,0,1,83,26,30,27,18,64,20,20,24,11,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,7,Unharmed,1,Rebel,None,Stone Wall
Siege,62,57,76,Decisive Victory,1,5,8,2,0,1,0,1,0,0,93,39,26,28,52,70,28,26,16,43,0,0,0,0,0,0,0,0,0,1,3,2,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,0,9,Wounded,1,Beladimir,None,1,2,5,8,0,0,0,1,0,0,1,64,24,14,26,36,28,10,8,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,10,1,1,0,13,Unharmed,1,Lerastir,None,None
Siege,63,49,-29,Crushing Defeat,0,9,10,1,0,0,0,1,0,1,74,30,18,26,32,43,12,12,19,16,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,16,Unharmed,1,Rebel,None,0,4,0,7,3,1,2,0,0,0,1,79,32,20,27,25,68,32,16,20,21,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0,4,Unharmed,1,Rebel,None,Stone Wall w/ Moat
Siege,42,50,-88,Crushing Defeat,0,7,3,0,0,0,1,0,0,1,15,0,10,5,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,Wounded,0,Beladimir,None,0,1,4,2,1,0,0,1,0,1,0,65,20,25,20,4,65,20,25,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,Unharmed,0,Beladimir,None,Wooden Wall w/ Moat
Siege,57,64,-37,Crushing Defeat,0,9,9,1,0,0,0,1,0,1,54,24,12,18,29,34,12,8,14,19,0,0,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,10,Unharmed,1,Rebel,None,1,1,0,10,1,0,0,0,1,0,0,55,27,10,18,40,45,27,10,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,3,Unharmed,1,Lerastir,None,Stone Wall w/ Moat
Siege,49,48,-20,Crushing Defeat,0,9,8,6,1,1,0,2,2,0,111,56,26,29,41,64,24,20,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,3,0,0,0,1,11,5,0,2,22,Unharmed,1,Menoriad,None,2,3,2,3,2,0,0,0,1,1,1,118,33,30,55,67,108,33,26,49,64,0,0,0,0,0,0,0,0,0,1,3,1,1,2,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,3,0,3,Unharmed,1,Beladimir,None,Stone Wall w/ Moat
Siege,60,53,-15,Valiant Defeat,0,9,6,4,1,2,0,1,0,1,126,46,56,24,72,64,24,22,18,40,0,6,1,2,3,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,1,3,32,Unharmed,1,Rebel,None,0,2,3,5,2,0,0,0,1,1,0,124,64,28,32,74,109,60,24,25,66,2,2,2,1,4,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,5,0,8,Unharmed,1,Rebel,None,Stone Wall w/ Moat
Siege,57,49,97,Decisive Victory,1,6,10,0,0,0,0,0,0,0,80,16,34,30,25,67,16,30,21,22,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,3,Unharmed,1,Beladimir,None,2,1,0,3,2,1,0,0,1,0,1,24,4,8,12,10,12,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7,Wounded,0,Beladimir,None,Wooden Wall
Siege,40,63,-14,Valiant Defeat,0,6,1,1,0,0,1,0,1,0,75,16,28,31,45,41,12,18,11,30,1,2,1,0,0,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,1,15,Unharmed,1,Rebel,None,1,4,1,7,2,1,1,1,0,0,0,84,45,24,15,39,74,35,24,15,34,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,0,5,Wounded,0,Beladimir,None,Wooden Wall
Siege,69,60,149,Decisive Victory,1,8,8,2,0,1,0,1,0,0,95,42,30,23,70,81,34,24,23,64,0,3,2,4,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,6,Unharmed,1,Rebel,None,3,5,4,1,1,1,0,0,0,0,0,16,4,4,8,3,16,4,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Unharmed,0,Lerastir,None,Stone Wall
Siege,50,51,-28,Crushing Defeat,0,5,8,1,0,1,0,0,0,1,69,20,29,20,8,69,20,29,20,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,Unharmed,1,Beladimir,None,0,1,3,6,3,0,1,0,1,1,0,94,44,14,36,62,73,29,14,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,4,4,0,0,0,0,0,0,0,0,0,0,17,1,0,0,6,Unharmed,0,Lerastir,None,None
Siege,55,38,100,Decisive Victory,1,5,6,0,0,0,0,0,0,0,110,68,18,24,76,98,56,18,24,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,4,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,20,1,3,0,5,Wounded,1,Lerastir,None,4,2,2,1,1,0,0,0,1,0,0,67,34,12,21,51,23,8,8,7,29,1,0,1,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2,22,Unharmed,0,Rebel,None,None
Siege,57,54,-54,Crushing Defeat,0,6,10,0,0,0,0,0,0,1,77,30,20,27,14,60,20,20,20,6,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,8,Unharmed,0,Rebel,None,2,5,4,5,3,0,1,0,2,0,0,127,63,34,30,69,99,51,28,20,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,1,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,18,4,1,0,8,Unharmed,0,Lerastir,None,Wooden Wall
Siege,63,52,24,Decisive Victory,1,9,8,1,0,0,0,1,0,0,91,55,8,28,63,52,38,4,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,17,1,5,0,11,Unharmed,0,Lerastir,None,5,5,4,1,1,0,0,0,1,0,0,83,37,24,22,60,10,6,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,2,1,1,3,0,0,0,0,0,0,0,0,0,0,16,0,1,4,35,Unharmed,0,Lerastir,None,Stone Wall w/ Moat
Siege,54,48,1,Draw,0,5,1,1,0,0,0,1,0,0,60,22,21,17,19,50,22,16,12,14,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,5,Unharmed,1,Beladimir,None,1,3,2,5,2,0,0,0,2,0,1,69,26,13,30,50,41,11,8,22,36,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,14,Unharmed,1,Beladimir,None,None
Siege,47,61,-115,Crushing Defeat,0,9,3,2,1,0,0,1,0,0,27,21,0,6,19,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,8,Unharmed,0,Lerastir,None,4,3,5,8,2,0,1,0,1,0,1,89,38,24,27,69,70,34,18,18,61,2,2,2,3,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0,8,Unharmed,1,Rebel,None,Stone Wall w/ Moat
Siege,57,64,-14,Valiant Defeat,0,6,1,1,0,0,0,1,0,1,64,24,20,20,4,64,24,20,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,Unharmed,0,Menoriad,None,1,2,4,7,2,0,2,0,0,0,1,75,29,26,20,12,65,25,20,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,Unharmed,1,Lerastir,None,Wooden Wall
Siege,54,71,-166,Crushing Defeat,0,7,8,0,0,0,0,0,0,0,15,7,4,4,4,15,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Unharmed,1,Lerastir,None,3,1,1,8,2,0,1,0,1,0,1,108,36,32,40,35,99,36,32,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,1,0,1,10,5,0,0,3,Unharmed,1,Menoriad,None,Wooden Wall w/ Moat
Siege,58,58,45,Decisive Victory,1,8,5,0,0,0,0,0,0,1,120,54,20,46,70,113,50,20,43,65,3,0,4,0,5,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,6,0,5,Unharmed,1,Rebel,None,2,3,4,4,2,0,1,0,1,0,0,91,27,36,28,73,18,5,0,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,2,4,1,4,1,20,0,0,4,39,Unharmed,1,Menoriad,None,Stone Wall
Siege,54,48,-100,Crushing Defeat,0,8,9,2,0,0,0,2,0,0,66,10,30,26,43,24,4,13,7,25,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,18,Unharmed,0,Beladimir,None,4,0,0,6,1,1,0,0,0,0,0,116,53,37,26,43,88,36,32,20,35,0,0,0,0,0,0,0,0,0,1,1,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,0,8,Unharmed,0,Beladimir,None,Stone Wall
Siege,47,54,-75,Crushing Defeat,0,8,7,5,1,1,0,2,1,0,22,14,4,4,8,22,14,4,4,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,Unharmed,1,Rebel,None,1,2,5,8,2,0,0,0,1,1,1,65,21,20,24,14,61,21,20,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,Slain,0,Lerastir,None,Stone Wall
Siege,62,49,85,Decisive Victory,1,6,6,0,0,0,0,0,0,0,104,34,34,36,54,90,28,30,32,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,2,3,1,0,2,15,3,1,0,5,Unharmed,1,Menoriad,None,1,2,4,7,1,0,1,0,0,0,0,60,32,16,12,20,42,18,12,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,10,Unharmed,0,Lerastir,None,Wooden Wall
Siege,48,65,65,Decisive Victory,1,9,5,0,0,0,0,0,0,1,109,41,34,34,73,87,31,22,34,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,1,4,2,1,0,2,20,2,2,0,9,Unharmed,0,Menoriad,None,0,2,5,1,0,0,0,0,0,0,1,60,29,17,14,30,24,8,8,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0,0,1,0,8,2,1,1,17,Unharmed,1,Menoriad,None,Stone Wall w/ Moat
Siege,33,46,66,Decisive Victory,1,6,5,1,1,0,0,0,0,0,114,50,50,14,75,98,46,44,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,19,2,4,0,6,Unharmed,1,Lerastir,None,1,5,0,10,1,0,0,0,1,0,0,77,44,16,17,67,30,16,10,4,41,3,2,2,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,2,26,Unharmed,1,Rebel,None,Wooden Wall
Siege,53,60,20,Decisive Victory,1,5,6,1,0,0,0,1,0,0,41,19,14,8,12,35,19,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,2,Unharmed,1,Lerastir,None,0,2,2,7,1,0,0,0,1,0,0,36,20,8,8,12,24,8,8,8,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,8,Unharmed,0,Rebel,None,None
Siege,80,50,70,Decisive Victory,1,9,6,1,1,0,1,0,0,0,111,49,28,34,45,89,39,22,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,12,4,0,0,6,Unharmed,0,Lerastir,None,0,2,1,3,1,0,0,0,1,0,0,56,20,20,16,8,56,20,20,16,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,Unharmed,0,Beladimir,None,Stone Wall w/ Moat
Siege,61,48,59,Decisive Victory,1,7,3,0,0,0,0,0,0,0,40,8,24,8,16,36,8,20,8,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,Unharmed,1,Beladimir,None,4,3,1,6,1,0,0,0,1,0,0,5,0,0,5,3,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Unharmed,0,Beladimir,None,Wooden Wall w/ Moat
Siege,48,54,89,Decisive Victory,1,8,4,4,2,1,0,1,0,1,119,32,58,29,64,102,27,46,29,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,1,2,1,4,1,17,3,1,0,6,Unharmed,0,Menoriad,None,4,4,2,5,1,0,0,0,1,0,1,66,29,21,16,16,52,20,16,16,8,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,8,Unharmed,1,Beladimir,None,Stone Wall
Siege,57,58,108,Decisive Victory,1,5,6,1,0,0,0,1,0,0,71,51,14,6,59,57,51,0,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,Unharmed,1,Lerastir,None,4,4,4,7,1,0,1,0,0,0,0,27,8,8,11,3,27,8,8,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Unharmed,1,Rebel,None,None
Siege,61,76,17,Heroic Victory,1,8,5,1,0,0,0,1,0,1,72,28,22,22,33,55,20,16,19,25,2,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,0,8,Unharmed,0,Rebel,None,4,4,0,2,3,0,0,0,1,2,0,57,33,16,8,28,32,16,8,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,11,Unharmed,0,Lerastir,None,Stone Wall
